Brnd_Name,total_spending,total_claims,year,rank
Methylin,7763.92,58.0,2019,2676
Thrivite Rx,7913.6,272.0,2019,2675
Mitigo,8296.58,42.0,2019,2674
Procto-Pak,8364.4,244.0,2019,2673
Prodigy Insulin Syringe,8688.84,558.0,2019,2672
Autoshield Pen Needle,8891.58,132.0,2019,2671
Insumed,8899.04,374.0,2019,2670
Vinblastine Sulfate,9040.94,110.0,2019,2669
Dextrose 5%-0.2% NaCl,9239.54,404.0,2019,2668
Tri-Vylibra,9360.8,442.0,2019,2667
Litetouch Insulin Syringe,9447.3,508.0,2019,2666
Anaspaz,9521.7,654.0,2019,2665
Eluryng,9644.72,44.0,2019,2664
Caretouch Alcohol Prep Pad,9735.44,912.0,2019,2663
Sodium Phosphate,9946.3,108.0,2019,2662
Bss,10080.82,388.0,2019,2661
Virt-C DHA,10460.22,282.0,2019,2660
KCl-D5W-0.9% NaCl,10557.44,426.0,2019,2659
Easy Touch Fliplock Insulin,10592.76,300.0,2019,2658
Hiberix,10606.16,564.0,2019,2657
Safyral,10633.42,44.0,2019,2656
Folivane-Ob,10689.5,250.0,2019,2655
Lo-Zumandimine,10712.26,226.0,2019,2654
Metro IV,10733.18,354.0,2019,2653
Aygestin,11014.96,70.0,2019,2652
Tarina Fe 1-20 Eq,11127.98,562.0,2019,2651
Kinrix,11131.76,158.0,2019,2650
Lincocin,11180.68,116.0,2019,2649
Easy Comfort Alcohol Pad,11213.92,278.0,2019,2648
Lincomycin HCl,11467.1,106.0,2019,2647
Aubra Eq,11488.7,526.0,2019,2646
Trinatal Rx 1,11708.98,1078.0,2019,2645
Hydromet,11783.16,508.0,2019,2644
Etonogestrel-Ethinyl Estradiol,11899.48,50.0,2019,2643
Simpesse,12394.0,100.0,2019,2642
Engerix-B Pediatric-Adolescent,12506.26,128.0,2019,2641
Sorine,12663.72,644.0,2019,2640
Insulin Pen Needle,12667.66,532.0,2019,2639
Assure Id Pen Needle,12865.5,218.0,2019,2638
Virt-Caps,12956.58,428.0,2019,2637
Methadose,13017.2,778.0,2019,2636
Akten,13191.26,178.0,2019,2635
Curity Alcohol Preps,13465.28,8276.0,2019,2634
Potassium Chloride-0.45% NaCl,13649.98,376.0,2019,2633
Vylibra,13976.8,696.0,2019,2632
Taron-C DHA,14686.86,390.0,2019,2631
Ciclodan,15192.3,296.0,2019,2630
Webcol,15507.7,6804.0,2019,2629
Cortifoam,15637.44,34.0,2019,2628
Magnesium Sulfate-D5W,15660.66,228.0,2019,2627
Flolipid,16004.86,50.0,2019,2626
Sure-Prep Alcohol Prep Pads,16496.64,908.0,2019,2625
Leena,16814.6,258.0,2019,2624
Fluoride,17398.86,2486.0,2019,2623
C-Nate DHA,17428.68,230.0,2019,2622
Nutrilipid,17874.72,112.0,2019,2621
Hyoscyamine Sulfate ER,18079.84,374.0,2019,2620
Completenate,18213.74,572.0,2019,2619
Elite-Ob,18247.62,366.0,2019,2618
Sure-Fine Pen Needles,18439.24,524.0,2019,2617
Cerebyx,18568.96,22.0,2019,2616
Hydrocodone-Chlorpheniramne ER,18646.62,268.0,2019,2615
Cytarabine,18850.16,526.0,2019,2614
Pediarix,19082.96,188.0,2019,2613
Diphtheria-Tetanus Toxoids-Ped,19351.9,210.0,2019,2612
Asa-Butalb-Caffeine-Codeine,19472.08,116.0,2019,2611
Haldol Decanoate 50,19822.26,128.0,2019,2610
Malarone,20239.64,100.0,2019,2609
Cefoxitin Sodium,20776.2,144.0,2019,2608
Albumin (Human),20810.8,34.0,2019,2607
Bupivacaine HCl,20855.04,1454.0,2019,2606
Plasma-Lyte A pH 7.4,21124.04,158.0,2019,2605
Kenalog-10,21266.8,1004.0,2019,2604
Endometrin,21340.76,46.0,2019,2603
Cefuroxime Sodium*,21578.94,294.0,2019,2602
Loestrin,21583.5,82.0,2019,2601
Sure Comfort Insulin Syringe,21646.359999999997,800.0,2019,2600
Mircette,21707.18,74.0,2019,2599
Ocuflox,21710.1,318.0,2019,2598
Diuril,22030.44,386.0,2019,2597
Slynd,22214.44,70.0,2019,2596
Sodium Acetate,22263.36,520.0,2019,2595
Virt-Nate DHA,22309.18,220.0,2019,2594
Tricare,22617.04,594.0,2019,2593
Daptacel DTaP,22791.04,424.0,2019,2592
Urea,22957.1,358.0,2019,2591
Proquad,23042.3,100.0,2019,2590
Assure Id Insulin Safety,23193.22,860.0,2019,2589
Alcohol Wipes,23247.6,3286.0,2019,2588
Oracit,23932.0,352.0,2019,2587
PNV-Select,24761.58,318.0,2019,2586
Hailey 24 Fe,25153.02,392.0,2019,2585
Xylocaine,26385.34,3754.0,2019,2584
Adrenalin,26508.04,760.0,2019,2583
Cloderm,26734.76,66.0,2019,2582
Regonol,26880.34,24.0,2019,2581
Zilretta,27383.32,34.0,2019,2580
Drizalma Sprinkle,28869.4,194.0,2019,2579
Philith,29048.02,914.0,2019,2578
Liletta,29062.84,38.0,2019,2577
Lotensin HCT,29082.88,158.0,2019,2576
Stromectol,29447.74,696.0,2019,2575
Promethazine-Codeine,29475.440000000002,4134.0,2019,2574
Minipress,29871.34,110.0,2019,2573
Prenatal Plus,29919.92,11180.0,2019,2572
Clodan,29988.2,98.0,2019,2571
Vitafol-Ob+DHA,30177.36,164.0,2019,2570
Pyridium,30626.54,402.0,2019,2569
Ziana,30732.58,44.0,2019,2568
Fiasp Penfill,31378.42,48.0,2019,2567
Uro-Mp,31440.46,416.0,2019,2566
Pentacel,31882.04,268.0,2019,2565
Plenamine,32248.72,194.0,2019,2564
Easy Touch Insulin Safety,32836.92,1286.0,2019,2563
Sure-Ject Insulin Syringe,32949.12,1164.0,2019,2562
Lamictal XR (Orange),32999.74,58.0,2019,2561
Concept DHA,33094.1,728.0,2019,2560
Se-Natal 19,33562.14,1078.0,2019,2559
Albutein,33938.1,50.0,2019,2558
Cleocin Phosphate,33952.44,466.0,2019,2557
Etoposide*,34095.8,790.0,2019,2556
Primaxin,34152.86,80.0,2019,2555
Mycobutin,34181.0,32.0,2019,2554
Polytrim,34219.38,526.0,2019,2553
Evenity,35078.66,22.0,2019,2552
Prednicarbate,35352.98,720.0,2019,2551
Myambutol,35515.04,640.0,2019,2550
Carnitor SF,35801.14,240.0,2019,2549
Clinimix,36124.22,122.0,2019,2548
Ak-Poly-Bac,36198.34,2220.0,2019,2547
Doxorubicin HCl,36720.08,736.0,2019,2546
Primaquine,37977.12,878.0,2019,2545
Questran Light,38377.68,156.0,2019,2544
Dextrose In Lactated Ringers,39093.58,1424.0,2019,2543
Cleocin T,39332.76,162.0,2019,2542
Cyclogyl,39420.56,730.0,2019,2541
Easy Touch Safety Pen Needle,39481.94,636.0,2019,2540
Pamidronate Disodium,40205.38,960.0,2019,2539
Clindacin P,40463.56,262.0,2019,2538
Lamotrigine (Blue),40954.84,88.0,2019,2537
Molindone HCl,41545.56,124.0,2019,2536
Subvenite,41550.34,3240.0,2019,2535
PNV-DHA,41607.34,598.0,2019,2534
Phentolamine Mesylate,41866.4,110.0,2019,2533
Cefotetan,41973.1,226.0,2019,2532
Coly-Mycin M Parenteral,41991.84,70.0,2019,2531
Infanrix DTaP,42579.14,886.0,2019,2530
Tricitrates,42675.68,428.0,2019,2529
Betamethasone Sod Phos-Acetate,43297.08,944.0,2019,2528
Salicylic Acid,43352.259999999995,224.0,2019,2527
Penicillin G Procaine,43434.44,110.0,2019,2526
Pedvaxhib,43532.5,822.0,2019,2525
Levoleucovorin Calcium,43548.14,96.0,2019,2524
Levonest,43823.76,2050.0,2019,2523
Skyla,44828.06,54.0,2019,2522
Novopen Echo,45379.56,742.0,2019,2521
Wera,45612.04,1276.0,2019,2520
Siklos,46160.92,74.0,2019,2519
Briellyn,46688.58,1470.0,2019,2518
Marplan,46709.44,118.0,2019,2517
Relenza,47309.8,684.0,2019,2516
Clindamycin-0.9% NaCl,47599.46,396.0,2019,2515
Tinidazole,48151.66,818.0,2019,2514
Glynase,48164.7,122.0,2019,2513
Ella,48309.74,1106.0,2019,2512
Vinorelbine Tartrate,48426.38,264.0,2019,2511
Ryclora,48428.72,76.0,2019,2510
Bd Insulin Syringe Ultra-Fine,48946.520000000004,1710.0,2019,2509
Melphalan,50132.12,194.0,2019,2508
Bactrim Ds,50436.34,648.0,2019,2507
Erythrocin Lactobionate,51314.58,40.0,2019,2506
Analpram HC*,51926.4,166.0,2019,2505
Phenytek,52401.06,542.0,2019,2504
Tri-Estarylla,52694.02,2652.0,2019,2503
Flumazenil,53072.9,5162.0,2019,2502
Granisetron HCl,53174.04,922.0,2019,2501
Beovu,53289.76,26.0,2019,2500
Maxzide-25 Mg,53444.82,460.0,2019,2499
K-Phos No.2,53886.9,628.0,2019,2498
Tencon,53926.26,1832.0,2019,2497
Vardenafil HCl,54053.86,416.0,2019,2496
Altavera,54975.38,2222.0,2019,2495
Duaklir Pressair,55528.68,46.0,2019,2494
Jencycla,55559.42,3698.0,2019,2493
Periogard,56075.9,8230.0,2019,2492
Flexbumin,56232.84,114.0,2019,2491
Kaitlib Fe,56347.6,464.0,2019,2490
Loestrin Fe,57001.2,286.0,2019,2489
Flac Otic Oil,57739.88,484.0,2019,2488
Gvoke PFS 1-Pack Syringe,58110.88,114.0,2019,2487
Lutera,58701.0,2350.0,2019,2486
Atralin,59873.78,102.0,2019,2485
Valproate Sodium,59879.54,566.0,2019,2484
Vitafol-Ob,60375.84,310.0,2019,2483
Gentamicin Sulfate,60852.02,762.0,2019,2482
Dermotic,61146.04,1856.0,2019,2481
Aranelle,61264.1,1506.0,2019,2480
Pimtrea,61280.94,1280.0,2019,2479
Bentyl,61337.58,82.0,2019,2478
Tropicamide,62855.68,5170.0,2019,2477
Levora-28,62927.04,2018.0,2019,2476
M-Natal Plus,63300.24,8662.0,2019,2475
Olux-E,63532.9,60.0,2019,2474
Gvoke PFS 2-Pack Syringe,63593.84,108.0,2019,2473
Trivora-28,63939.62,2390.0,2019,2472
Vancomycin HCl-D5W,65056.56,1812.0,2019,2471
Cisplatin,65532.12,1092.0,2019,2470
Virt-Pn DHA,65564.48,1002.0,2019,2469
Vitafol Gummies,65595.74,520.0,2019,2468
Cleocin HCl,65848.52,214.0,2019,2467
Gentamicin Sulfate In Ns,66338.74,2576.0,2019,2466
Larin 24 Fe,66397.82,1116.0,2019,2465
Reclipsen,66678.78,2350.0,2019,2464
Tri-Lo-Estarylla,67087.48,2194.0,2019,2463
Maxitrol,67746.68,752.0,2019,2462
Norethin-Eth Estra-Ferrous Fum,68037.9,748.0,2019,2461
Layolis Fe,68911.9,496.0,2019,2460
Purixan,69014.6,40.0,2019,2459
Zemplar*,70686.16,86.0,2019,2458
Dexamethasone Sodium Phosphate,70825.16,3826.0,2019,2457
Levsin-Sl,72111.2,360.0,2019,2456
Dobutamine HCl-D5W,72923.82,672.0,2019,2455
Ethynodiol-Ethinyl Estradiol,75308.2,1930.0,2019,2454
Sure Comfort Alcohol,75325.18,10562.0,2019,2453
Ezallor Sprinkle,75589.08,1162.0,2019,2452
Dantrium,75975.58,348.0,2019,2451
Clocortolone Pivalate,76861.62,302.0,2019,2450
Klor-Con-Ef,77998.06,1668.0,2019,2449
Wymzya Fe,78511.96,872.0,2019,2448
Lamictal (Orange),78889.34,126.0,2019,2447
Sustol,78905.88,106.0,2019,2446
Abilify Mycite,81105.72,48.0,2019,2445
Efudex,81526.06,1024.0,2019,2444
Beyaz,82805.26,244.0,2019,2443
Topotecan HCl,82990.51999999999,92.0,2019,2442
Se-Natal-19,83274.2,2602.0,2019,2441
Acular Ls,84187.4,256.0,2019,2440
Vyfemla,84749.32,1742.0,2019,2439
Proparacaine HCl,85404.22,1430.0,2019,2438
Vitafol-One,85801.28,462.0,2019,2437
Kelnor 1-50,86995.68,2014.0,2019,2436
Dyanavel XR,87369.76,140.0,2019,2435
Velivet,87506.14,2522.0,2019,2434
Levsin*,87572.26,282.0,2019,2433
Insupen Pen Needle,87657.66,2014.0,2019,2432
Acthib,88068.46,2264.0,2019,2431
Prenate Pixie,88399.18,294.0,2019,2430
Sotylize,89951.64,100.0,2019,2429
Drospirenone-Eth Estra-Levomef,90395.13999999998,616.0,2019,2428
Sharobel,90585.08,3644.0,2019,2427
Kyleena,92206.4,94.0,2019,2426
Xatmep,92406.4,130.0,2019,2425
Xylocaine-MPF,92410.82,9016.0,2019,2424
Midazolam HCl*,93166.48000000001,18598.0,2019,2423
Famotidine,93508.1,11136.0,2019,2422
Azurette,93921.84,1858.0,2019,2421
Zenatane,96555.44,402.0,2019,2420
Dobutamine HCl,100180.96,1028.0,2019,2419
Lillow,100461.34,3812.0,2019,2418
Mini Ultra-Thin II,101050.52,3466.0,2019,2417
Esomeprazole Sodium,101264.5,304.0,2019,2416
Juleber,102785.74,3914.0,2019,2415
Silvadene,104048.48,4502.0,2019,2414
Deblitane,106238.22,4518.0,2019,2413
Heparin Sodium*,106244.36,658.0,2019,2412
Alprazolam Intensol,106362.4,734.0,2019,2411
Bijuva,107053.46,408.0,2019,2410
Natroba,108173.2,394.0,2019,2409
Nuvessa,108659.16,532.0,2019,2408
Spritam,109104.04,158.0,2019,2407
Fentanyl Citrate*,109733.38,9826.0,2019,2406
Depo-Subq Provera 104,109738.36,436.0,2019,2405
Amethyst,110273.88,1640.0,2019,2404
Solu-Medrol,110362.90000000001,1318.0,2019,2403
Altreno,110415.14,938.0,2019,2402
Lamotrigine (Green),111563.14,102.0,2019,2401
Bicillin C-R,112096.36,372.0,2019,2400
Derma-Smoothe-FS,112658.34000000001,2610.0,2019,2399
Cefaclor ER,112997.98,354.0,2019,2398
Recombivax Hb,113605.92,752.0,2019,2397
Anusol-HC,114905.18,910.0,2019,2396
Rocaltrol,115102.1,1104.0,2019,2395
Tri-Legest Fe,115183.36,1760.0,2019,2394
Methadone Intensol,116538.1,2566.0,2019,2393
Haldol Decanoate 100,117167.18,408.0,2019,2392
Enpresse,117426.28,4238.0,2019,2391
Cotempla XR-ODT,117608.24,196.0,2019,2390
Clinpro 5000,118162.52,11496.0,2019,2389
Cytotec,118410.42,128.0,2019,2388
Necon,118806.02,3004.0,2019,2387
Calcium Gluconate,119322.64,1074.0,2019,2386
Protonix IV,120682.14,2166.0,2019,2385
Amethia,121553.04,880.0,2019,2384
Crinone,121816.98,164.0,2019,2383
Acanya,121871.44,214.0,2019,2382
Sfrowasa,122508.6,74.0,2019,2381
Potassium Chloride-0.9% NaCl,123810.56,2446.0,2019,2380
Doryx Mpc,125270.98,288.0,2019,2379
Acyclovir Sodium,125626.02,598.0,2019,2378
Demerol,126062.74,3932.0,2019,2377
KCl-D5W-0.45% NaCl,126425.38,4270.0,2019,2376
Carnitor,127976.42,568.0,2019,2375
Novarel,128261.58,294.0,2019,2374
Tilia Fe,128693.92,692.0,2019,2373
Focalin,128834.6,1116.0,2019,2372
Minastrin 24 Fe,129286.24,454.0,2019,2371
Ganciclovir Sodium,129557.78,270.0,2019,2370
Vanishpoint,130174.6,1910.0,2019,2369
Cystagon,131679.74,310.0,2019,2368
Midazolam HCl,133028.2,40842.0,2019,2367
Yasmin 28,133801.44,574.0,2019,2366
Miconazole 3,134139.82,2960.0,2019,2365
Paclitaxel,134616.8,1238.0,2019,2364
Nora-Be,134895.08,4242.0,2019,2363
Desogestr-Eth Estrad Eth Estra,134903.54,3622.0,2019,2362
Kapvay,135730.94,196.0,2019,2361
Targadox,135877.14,220.0,2019,2360
Flolan,136016.06,50.0,2019,2359
Bonjesta,136276.86,226.0,2019,2358
Potassium Citrate-Citric Acid,136488.84,2054.0,2019,2357
Balziva,137436.36,3638.0,2019,2356
Gynazole 1,140141.82,928.0,2019,2355
Neo-Polycin HC,140343.7,3116.0,2019,2354
Subvenite (Orange),140386.42,264.0,2019,2353
Rifadin*,140493.66,302.0,2019,2352
Cinvanti,140604.76,326.0,2019,2351
Techlite Insulin Syringe,142687.66,6002.0,2019,2350
Falmina,144769.72,5980.0,2019,2349
Acular,146060.24,594.0,2019,2348
Sodium Sulfacetamide-Sulfur,147113.04,468.0,2019,2347
Sodium Citrate-Citric Acid,147477.14,3742.0,2019,2346
Yf-Vax,148472.32,722.0,2019,2345
Ery,148959.94,1966.0,2019,2344
Tri Femynor,149292.28,5108.0,2019,2343
Mibelas 24 Fe,149951.02,1154.0,2019,2342
Reclast,150516.66,176.0,2019,2341
Mili,150793.38,5864.0,2019,2340
Fosaprepitant Dimeglumine,150964.18,374.0,2019,2339
Leuprolide Acetate,151556.38,148.0,2019,2338
Sronyx,152030.2,4344.0,2019,2337
Magellan Insulin Safety Syrng,152053.12,5146.0,2019,2336
Macrodantin,152277.32,552.0,2019,2335
Marlissa,152388.2,6336.0,2019,2334
Isotretinoin,155695.22,644.0,2019,2333
Imovax Rabies Vaccine,157637.08,422.0,2019,2332
Fluconazole-NaCl,159211.2,2842.0,2019,2331
Taytulla,159299.44,564.0,2019,2330
Loryna,159530.14,2598.0,2019,2329
Xopenex,160168.68,408.0,2019,2328
Hydrea,161762.84,1518.0,2019,2327
Proctocort,162167.98,264.0,2019,2326
Metronidazole,163360.88,7368.0,2019,2325
Feldene,163415.82,210.0,2019,2324
Provera,164513.2,1234.0,2019,2323
Ocella,165782.92,2752.0,2019,2322
Pregnyl,166177.68,784.0,2019,2321
Depo-Medrol,166394.54,6486.0,2019,2320
Iopidine,170834.12,310.0,2019,2319
Quillivant XR,171588.2,328.0,2019,2318
Xerava,171945.9,200.0,2019,2317
Varubi,172218.72,204.0,2019,2316
Natazia,172876.76,528.0,2019,2315
Elinest,174867.54,6712.0,2019,2314
Clindesse,176005.58,1030.0,2019,2313
Femynor,180431.68,7062.0,2019,2312
Camrese Lo,182778.0,1286.0,2019,2311
Gentak,183528.08,6450.0,2019,2310
Glyburide Micronized,184429.5,11618.0,2019,2309
Larin,185696.04,6842.0,2019,2308
Coartem,186722.42,894.0,2019,2307
Kurvelo,190858.42,6888.0,2019,2306
Seasonique,192024.64,524.0,2019,2305
Larissia,192170.42,6820.0,2019,2304
Norethindrone-E.Estradiol-Iron,192546.06,9390.0,2019,2303
Jolessa,195081.84,2366.0,2019,2302
Levalbuterol Concentrate,196001.06,1206.0,2019,2301
Yaz,201052.64,742.0,2019,2300
Tri-Lo-Marzia,201345.32,5920.0,2019,2299
Macrobid,208736.68,1596.0,2019,2298
Ciprofloxacin-D5W,209468.78,5814.0,2019,2297
Texacort,210212.46,862.0,2019,2296
Tri-Linyah,210635.5,11818.0,2019,2295
Niacin,211169.92,324.0,2019,2294
Kelnor 1-35,211669.76,6362.0,2019,2293
Milrinone In 5% Dextrose,212893.2,1550.0,2019,2292
Aviane,214437.3,8956.0,2019,2291
Vumerity,215996.82,24.0,2019,2290
Temsirolimus,216350.84,64.0,2019,2289
Cosopt,219586.14,974.0,2019,2288
Contrave,220732.08,494.0,2019,2287
Levetiracetam-NaCl,220973.76,442.0,2019,2286
Vitafol Ultra,224261.92,1350.0,2019,2285
K-Phos Original,225335.38,4944.0,2019,2284
Levulan,226746.38,504.0,2019,2283
Quillichew ER,227937.78,508.0,2019,2282
Polymyxin B Sulfate,228256.22,2760.0,2019,2281
Setlakin,228537.36,3266.0,2019,2280
Nalfon,228875.42,580.0,2019,2279
Orfadin,228891.52,74.0,2019,2278
Reglan,229001.96,554.0,2019,2277
Dasetta,231674.5,9608.0,2019,2276
Effer-K,232250.24,11038.0,2019,2275
Enskyce,233426.46,8812.0,2019,2274
Deferoxamine Mesylate,234917.02,1038.0,2019,2273
Alomide,236169.62,1086.0,2019,2272
Clindamycin Phosphate-D5W,237427.8,1998.0,2019,2271
Carospir,237995.52,586.0,2019,2270
Doryx,239757.0,164.0,2019,2269
Adapalene-Benzoyl Peroxide,240457.84,2144.0,2019,2268
Glydo,241285.92,5546.0,2019,2267
Carefine Pen Needle,241303.9,5414.0,2019,2266
Pramosone,243411.84,702.0,2019,2265
Differin,247188.44,684.0,2019,2264
Activella,248210.6,510.0,2019,2263
Tazicef*,249356.94,2976.0,2019,2262
Clobetasol Emulsion,249546.0,678.0,2019,2261
Zomacton,250124.28,210.0,2019,2260
Amphotericin B,251982.12,1000.0,2019,2259
Microgestin Fe,252694.82,10186.0,2019,2258
Prevident 5000 Enamel Protect,253971.74,15592.0,2019,2257
Phenylephrine HCl*,254475.0,4492.0,2019,2256
Phenobarbital Sodium,254677.88,210.0,2019,2255
Easy Touch Insulin Syringe,257684.72,11352.0,2019,2254
Lessina,259520.76,8302.0,2019,2253
Dentagel,259570.9,32582.0,2019,2252
Katerzia,259669.2,360.0,2019,2251
Blisovi 24 Fe,260066.42,3478.0,2019,2250
Heather,261125.68,9432.0,2019,2249
Clickfine,262505.1,6752.0,2019,2248
Luzu,262910.16,502.0,2019,2247
Trumenba,263345.86,1562.0,2019,2246
Kariva,264572.58,4882.0,2019,2245
Halcion,265921.6,1116.0,2019,2244
Ultra-Thin II,268084.14,10762.0,2019,2243
Daypro,268842.58,366.0,2019,2242
Lindane,269699.08,2222.0,2019,2241
Prednisolone Sodium Phos ODT,270976.84,930.0,2019,2240
Alcohol Swab,272867.9,73872.0,2019,2239
Viorele,274080.36,5072.0,2019,2238
1st Tier Unifine Pentips,278403.36,10784.0,2019,2237
Vancomycin,278645.8,4304.0,2019,2236
Mentax,278927.52,1200.0,2019,2235
Carboplatin,279112.26,4322.0,2019,2234
Oralair,284061.06,534.0,2019,2233
Qnasl Children,285637.54,886.0,2019,2232
Solosec,286402.9,966.0,2019,2231
Clinimix E,286788.74,738.0,2019,2230
Magnesium Sulfate,287093.62,11784.0,2019,2229
Amphetamine Sulfate,288622.16,706.0,2019,2228
Polycin,290032.52,17382.0,2019,2227
Fabior,290687.84,424.0,2019,2226
Sulfacetamide-Prednisolone,291036.26,16978.0,2019,2225
Maxidex,291718.2,3024.0,2019,2224
Methitest,293517.68,90.0,2019,2223
Zypitamag,297371.2,838.0,2019,2222
Paromomycin Sulfate,300304.38,1278.0,2019,2221
Bd Insulin Syringe Ult-Fine II,305441.54,10162.0,2019,2220
Neo-Polycin,306873.26,8274.0,2019,2219
Kenalog-40,307003.78,16266.0,2019,2218
Dexamethasone Intensol,309468.56,3798.0,2019,2217
Epipen Jr 2-Pak,309595.44,492.0,2019,2216
Inpen (For Novolog Or Fiasp),313260.04,376.0,2019,2215
Lamotrigine (Orange),313720.94,588.0,2019,2214
Norpace,317317.28,436.0,2019,2213
Vienva,317348.44,11122.0,2019,2212
Mefenamic Acid,318573.06,702.0,2019,2211
Dextrose 5%-0.9% NaCl,319200.32000000007,16878.0,2019,2210
Errin,319553.0,10710.0,2019,2209
Clindamycin Phos-Tretinoin,321048.19999999995,692.0,2019,2208
Alyacen,321598.08,10698.0,2019,2207
Mono-Linyah,322132.56,17512.0,2019,2206
Isibloom,323350.06,9952.0,2019,2205
Evekeo,325474.76,712.0,2019,2204
Ulticare Insulin Syringe,328293.22,11366.0,2019,2203
Portia,328863.38,9640.0,2019,2202
Klor-Con M15,329995.58,4188.0,2019,2201
Elixophyllin,330403.42,484.0,2019,2200
Lite Touch,330663.82,13540.0,2019,2199
Indocin*,332108.3,48.0,2019,2198
Norlyda,333142.94,9930.0,2019,2197
Linezolid-0.9% NaCl,336503.78,794.0,2019,2196
Neomycin-Polymyxin B,337261.52,6234.0,2019,2195
Nayzilam,338966.14,380.0,2019,2194
Triderm,340645.22,1706.0,2019,2193
Mvasi,340821.8,58.0,2019,2192
Aptensio XR,341328.4,1090.0,2019,2191
Larin Fe,345873.48,14264.0,2019,2190
Quinidine Sulfate,347423.8,9692.0,2019,2189
Junel Fe 24,348084.24,4390.0,2019,2188
Camila,349164.46,11444.0,2019,2187
Smoflipid,351171.1,1504.0,2019,2186
Minocin*,353255.96,192.0,2019,2185
Advocate Pen Needle,353480.1,4042.0,2019,2184
Miconazole-Zinc Oxide-Petroltm,353866.2,640.0,2019,2183
Nivestym*,356784.02,226.0,2019,2182
Cancidas,358280.06,206.0,2019,2181
Insupen,359529.92,9286.0,2019,2180
Daysee,360722.4,2680.0,2019,2179
Conzip,361748.52,748.0,2019,2178
Neomycin-Bacitracin-Polymyxin,363882.38,9288.0,2019,2177
Emend,364147.82,456.0,2019,2176
Ribavirin*,366428.46,3040.0,2019,2175
Prenate Mini,368702.2,1196.0,2019,2174
Neo-Synalar,370629.94,490.0,2019,2173
Diclegis,373279.86,826.0,2019,2172
Prednisone Intensol,378916.54,1266.0,2019,2171
Oxbryta,378930.22,36.0,2019,2170
Fortesta,379634.12,582.0,2019,2169
Cidofovir,380435.38,294.0,2019,2168
Alcohol Swabs,381577.9,122640.0,2019,2167
Intuniv,383094.58,960.0,2019,2166
Luliconazole,388184.98,1894.0,2019,2165
Cimduo,390648.24,236.0,2019,2164
Nikki,393462.46,7396.0,2019,2163
Microgestin,394493.32,12336.0,2019,2162
Droxia,396306.2,8302.0,2019,2161
Tenoretic 50,396607.16,598.0,2019,2160
Verelan PM,401005.82,878.0,2019,2159
Tolsura,402720.84,146.0,2019,2158
Pulmicort,404279.42,780.0,2019,2157
Solodyn,411086.54,276.0,2019,2156
Lopid,414119.3,600.0,2019,2155
Cyanocobalamin Injection,418387.54,21466.0,2019,2154
Pirmella,420481.96,15112.0,2019,2153
Tri-Lo-Sprintec,421405.74,11654.0,2019,2152
Trezix,421931.04,1640.0,2019,2151
Healthy Accents Unifine Pentip,422180.26,14106.0,2019,2150
Prochlorperazine Edisylate,423500.9,1884.0,2019,2149
Unasyn,424761.12,2234.0,2019,2148
Tigan*,427830.36,1126.0,2019,2147
Camrese,431705.04,3096.0,2019,2146
Cleocin,434727.64,1814.0,2019,2145
Prefest,439541.88,1570.0,2019,2144
Tybost,440506.38,1612.0,2019,2143
Apri,445957.1,15790.0,2019,2142
Emcyt,446114.32,306.0,2019,2141
Syeda,448092.4,5580.0,2019,2140
Methylprednisolone Acetate,451183.66,23400.0,2019,2139
Sf,453460.04,57066.0,2019,2138
Inpen (For Humalog),459384.52,558.0,2019,2137
Elitek,467447.16,36.0,2019,2136
Chemet,467868.12,222.0,2019,2135
Yondelis,474218.46,50.0,2019,2134
Rabavert,475766.6,1092.0,2019,2133
Bethkis,475914.74,96.0,2019,2132
Ipol,476590.76,8926.0,2019,2131
Migergot,476780.56,130.0,2019,2130
Urso,478467.56,484.0,2019,2129
Aldactazide,478913.08,2094.0,2019,2128
Lexette,478988.88,562.0,2019,2127
Epivir,480960.06,1526.0,2019,2126
Ergomar,481569.32,324.0,2019,2125
Metopirone,483856.38,128.0,2019,2124
Estarylla,485286.94,17912.0,2019,2123
Prevident 5000 Plus,486146.64,25430.0,2019,2122
Amcinonide,486652.74,1402.0,2019,2121
Urogesic-Blue,487524.6,2070.0,2019,2120
Easy Glide Pen Needle,490154.12,5878.0,2019,2119
Tiazac,492973.56,2764.0,2019,2118
Taztia Xt,493169.74,10570.0,2019,2117
Zanaflex,494163.96,1108.0,2019,2116
Fml,494573.52,2756.0,2019,2115
Hydroxyprogesterone Caproate,495586.58,190.0,2019,2114
Penicillin Gk-Iso-Osm Dextrose,496068.8,1036.0,2019,2113
Detrol,496224.32,724.0,2019,2112
Ryvent,496356.76,1814.0,2019,2111
Retin-A Micro,496777.68,942.0,2019,2110
Low-Ogestrel,498206.62,16114.0,2019,2109
Roweepra,508202.6,17662.0,2019,2108
Vaseretic,511211.92,582.0,2019,2107
Absorica,513195.02,300.0,2019,2106
Cefazolin Sodium-Dextrose,517661.39999999997,5746.0,2019,2105
Rimantadine HCl,519224.38,3570.0,2019,2104
Rowasa,523041.12,232.0,2019,2103
Colestid,523412.68,1184.0,2019,2102
Gamastan,526465.62,1788.0,2019,2101
Osmolex ER,527784.62,904.0,2019,2100
Cycloserine,529231.52,166.0,2019,2099
Easy Touch Alcohol Prep Pads,529458.82,114902.0,2019,2098
Accolate,534346.84,1462.0,2019,2097
